"Name","Unknown 1","Value","Durability","Armor","Hit","Damage","Vitality","Mana","Might","Grace","Will","Unknown 2","Unknown 3","Class","Unknown 4","Level","Regen","Protection","Damage S","Damage L"
"Malevolent Miasma",120,500000,400000,-6,0,0,12000,30000,0,3,3,0,0,"Peasant",4,99,20,0,200m380,200m380
"Baji cyan hair",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cinnamon haktcha hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Djinn headress14",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Hwalot clay",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Red sleek tie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dusky butterfly wings",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Silver long hanbok",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Red heart wand",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,1m20,1m20
"baladi dress28",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Spring Mandarin hat",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Citron academy waves",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green side-feathered hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dusk Fluffy wings",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green bat wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Red ruffled gown",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"White greaser",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sun red glasses",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purple sleepy hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Bloodbane",110,300000,240000,-5,0,0,4000,10000,0,2,3,0,0,"Peasant",2,99,0,1,150m290,150m290
"Heavy bronze scarf",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink kyunwoo hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Violet tree female coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sun armor dress",1,29000,95000,-42,0,0,0,0,0,0,0,0,0,"Rogue",0,86,0,0,0,0
"Faerie light",0,100000,5000000,0,0,0,0,800,0,0,10,0,0,"Peasant",0,70,0,0,80m90,80m100
"Carnation chongot",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Black stealth shield",1,20000,300000,-7,0,0,4000,4000,0,-2,0,0,0,"Rogue",3,99,5,5,0,0
"Spirit charm",1,20000,300000,-3,0,0,500,1000,0,-1,3,0,0,"Poet",1,99,6,0,0,0
"Moon clothes",1,18400,85000,-33,0,0,0,0,0,0,0,0,0,"Mage",0,76,0,0,0,0
"Aurora angel wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Harumeku uchikake",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Electric goth hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Persimmon sarong",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Aqua Maiden bun",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Kelly snazzy skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"aqua short beard",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Farmer wolf armor",1,30,5000,-14,1,1,100,50,0,0,0,0,0,"Rogue",0,6,0,0,0,0
"Wobbly tako hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Indigo guan",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sa san spike",100,200000,10000000,2,-5,7,80000,0,2,0,0,0,0,"Warrior",4,99,0,0,90m550,90m550
"Brilliant zigzag chop",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 45",1,10,1000000,0,0,0,-900000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"black whiskers",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"White demented skull",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Light red wise hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Skull Stick",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,10m10,10m10
"Glaucous butterfly bow",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Primogen of Bear",0,100000,5000000,0,0,0,0,1000,0,0,12,0,0,"Peasant",0,70,0,0,90m90,100m100
"Spring short sweep",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"End game 6",30,100000,80000,-10,3,4,1500,1000,2,2,1,0,0,"Peasant",0,99,3,0,120m200,120m200
"Cyaneus moth antenna",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 1",1,10,1000000,0,0,0,0,-10000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Mana Balance 69",1,10,1000000,0,0,0,0,-690000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Poisoned winter dart",1,100,100,0,0,0,0,0,0,0,0,0,0,"Rogue",0,30,0,0,1000m2000,400m1000
"Frost elven gale cut",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pale Valentine bow hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mystic Skeletal Armor",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Chamoline mantiya",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Stealth band",1,10000,30000,-5,0,0,0,0,0,10,10,0,0,"Peasant",0,11,0,0,0,0
"Turtle ring",1,50000000,10000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,10,10,10,0,0
"Tanzanite namja hanbok",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Winter teal skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink dusk shield",1,20000,300000,-2,0,0,250,500,0,-1,2,0,0,"Poet",0,97,4,0,0,0
"Winter panda cap",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Her bright pjs",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Electric beach sandals",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Good Dogsuli plate",10,250000,750000,-44,0,0,1200,600,3,2,1,0,0,"Warrior",2,99,20,1,0,0
"Red Hare female ears",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Verdant spiked cut",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purple straight bangs",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Hawk winged helm",1,60000,320000,-10,0,0,700,250,1,2,2,0,0,"Peasant",3,99,20,2,0,0
"Scarlet Shimui",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Azure adorned mantle",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Samogwandae lime hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown sun visor",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Baekho helmet",1,10000,30000,-10,0,0,0,100,0,3,0,0,0,"Peasant",0,0,20,0,0,0
"Scarlet skating hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Fervency plumate coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green officer cap",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Old Mystic herb",30,400000,180000,-11,5,4,3600,1800,4,3,0,0,0,"Peasant",2,99,5,2,0,0
"Ivy scanda cap",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sapphire witches hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"sky blue van dike",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"White peacock tail",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Djinn yellow headress",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pale ethereal gown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Copper plethora shield",1,20000,300000,-10,0,0,16000,0,0,-3,0,0,0,"Warrior",4,99,5,5,0,0
"Winter dahlia coat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Berry dainty dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"** Zibong's robes **",1,15000,1000000,-50,1,1,0,10000,0,2,5,0,0,"Peasant",0,100,0,5,0,0
"Obscure Jingum Xie",20,50000,5000000,0,0,5,2000,0,5,0,0,0,0,"Warrior",0,99,0,0,80m130,80m130
"Crimson shisho spikes",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Goldenrod pirate boots",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blush gomooshin",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lime purse",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,1m20,1m20
"Lover's gold left wing",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sans paw",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Baladi shoes",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 136",1,10,1000000,0,0,0,0,-1360000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Purple winter sweater",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lavender female pom beanie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Miner's light collar",1,50000,100000,0,0,0,350,75,10,0,0,0,0,"Peasant",0,50,0,0,0,0
"Silky goddess gown",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown-purple ringed gown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ruby recess lid",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green bonnet",1,1000,40000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Crusader's great blade",20,50000,5000000,0,2,5,30000,5000,5,0,0,0,0,"Warrior",3,99,0,0,200m600,200m600
"Adorned snow garb",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"jupe31",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dovetail elven tie",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink Mary Janes",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Nature staff",35,400000,150000,5,0,0,0,23000,0,-1,9,0,0,"Peasant",0,11,0,0,1000m200001500m25000,1500m25000
"Violet pilgrim suit",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Phoenix sword",0,5000,1000000,0,5,5,0,0,0,0,0,0,0,"Peasant",0,50,0,0,50m100,50m110
"Star eyed skull",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Zesty baeja knot",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jade rage shield",1,20000,300000,-8,0,0,4000,0,0,-3,0,0,0,"Warrior",2,99,4,4,0,0
"Baji deep sky hair",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Apple Blossom Fan",0,100,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,11,0,0,1m2,1m2
"Golden haktcha hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Djinn headress15",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Hwalot grape",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue sleek tie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cyaneus butterfly wings",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Violet long hanbok",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"baladi dress29",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Rust musketeer dress",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Summer Mandarin hat",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Grey academy waves",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dark Brown side-feathered hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Grey Fluffy wings",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Amaretto bat wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Earth dye arrow",1,100,1000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,5m10,5m10
"Pink ruffled hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cerulean rose bouquet",0,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,11,0,0,30m70,40m70
"Black greaser",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sun brown glasses",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pastel dot pajamas",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lime kanzashi",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Heavy violet scarf",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Teal kyunwoo hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purple tree female coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Wolf dress",1,10,3000,-8,1,1,50,25,0,0,0,0,0,"Rogue",0,1,0,0,0,0
"Silver chongot",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Black spark shield",1,20000,300000,-1,0,0,0,500,0,-5,2,0,0,"Mage",0,69,1,1,0,0
"Sun clothes",1,26500,100000,-37,0,0,0,0,0,0,0,0,0,"Mage",0,86,0,0,0,0
"Cerulean masked shinobi",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sparkling Citrine Spiral",20,50000,50000,-1,0,0,1000,2200,0,1,2,0,0,"Peasant",0,50,0,0,50m75,50m75
"Black angel wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Golden goth hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Tidal sarong",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Red Maiden dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cerulean snazzy skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"light brown short beard",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Clover heart wand",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,1m20,1m20
"Royal wolf armor",1,160,7000,-17,1,1,200,100,0,0,0,0,0,"Rogue",0,16,0,0,0,0
"Muddy tako hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Chestnut guan",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blonde zigzag chop",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"silver whiskers",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Orange demented skull",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Shamrock wise hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dashing cloak",1,100000,400000,-1,0,0,0,500,0,0,0,0,0,"Peasant",0,11,0,0,0,0
"Hot pink butterfly bow",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pond short sweep",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Multi moth antenna",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 2",1,10,1000000,0,0,0,0,-20000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Ardent spear",110,300000,240000,-5,0,0,8000,8000,0,0,3,0,0,"Peasant",2,99,0,3,150m290,150m290
"Mana Balance 70",1,10,1000000,0,0,0,0,-700000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Dark Valentine bow hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Eternal Blessed Cloak",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sorcerer mantiya",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"ChutZe robe",1,50000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green cloth",1,500000,250,-10,0,0,100,100,0,0,3,0,0,"Peasant",0,10,10,5,0,0
"Amethyst namja hanbok",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Winter calypso skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink nightfall shield",1,20000,300000,-3,0,0,500,1000,0,-1,3,0,0,"Poet",1,99,6,0,0,0
"Tan panda cap",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Clearwater beach sandals",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Good Keopjil plate",10,250000,250000,-40,0,0,600,1200,1,3,2,0,0,"Rogue",2,99,20,1,0,0
"Brown Hare female ears",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue spiked cut",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sa san YongSang",10,400000,360000,0,0,0,40000,32000,0,2,8,0,0,"Mage",4,99,5,0,10m20,10m20
"Amber straight bangs",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Guy garb6",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Enchanted surge",35,200000,100000,0,0,0,0,5000,0,0,12,0,0,"Mage",0,99,0,0,10m20,15m25
"Sseore",1,1000,1000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,50,0,0,0,0
"Eagle winged helm",1,70000,400000,-10,0,0,800,300,2,2,2,0,0,"Peasant",4,99,20,2,0,0
"Sienna Choson",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Taupe adorned mantle",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Samogwandae lazuli hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pumpkin Stick",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,10m10,10m10
"Lilac sun visor",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Chung ryong helm",1,10000,30000,-10,0,0,100,0,3,0,0,0,0,"Peasant",0,0,20,0,0,0
"Amethyst skating hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dim gray plumate coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue officer coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Primogen of Phoenix",0,100000,5000000,0,0,0,0,1000,0,0,12,0,0,"Peasant",0,70,0,0,90m90,100m100
"Old Magus scroll",30,400000,180000,-10,0,0,-3600,5400,0,0,5,0,0,"Peasant",2,99,5,3,0,0
"Ivy izmir cap",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Apple witches hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 238",1,10,1000000,0,0,0,-4760000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"ember van dike",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"End game 7",30,100000,80000,-10,3,4,1500,1000,2,2,1,0,0,"Peasant",0,99,3,0,120m200,120m200
"Mana Balance 266",1,10,1000000,0,0,0,0,-2660000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Love charm",1,20000,300000,-4,0,0,1000,2000,0,-1,4,0,0,"Poet",2,99,8,0,0,0
"Djinn red headress",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jade ethereal gown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Copper incognito shield",1,20000,300000,-8,0,0,8000,8000,0,-2,0,0,0,"Rogue",4,99,5,5,0,0
"Winter berry coat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Tea dainty dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Poisoned ancient dart",1,100,100,0,0,0,0,0,0,0,0,0,0,"Rogue",0,40,0,0,2000m4000,800m2000
"Green shisho spikes",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Red pirate boots",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Coral gomooshin",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lover's Valentine right wing",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Gold Koromo robe",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Earth paw",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Melodic baladi dress",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 137",1,10,1000000,0,0,0,0,-1370000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Green winter sweater",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"White female pom beanie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Miner's soft collar",1,50000,100000,0,0,0,2500,750,10,0,0,0,0,"Peasant",0,99,0,0,0,0
"Satin goddess gown",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Grey-blue ringed gown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Black recess lid",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Adorned cocoa garb",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"regal vestment",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Black elven tie",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green Mary Janes",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue pilgrim suit",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Clover trinket",1,1000,100000,-2,1,0,100,100,1,1,0,0,0,"Peasant",0,0,30,0,5m5,10m10
"Heart eyed skull",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mint baeja knot",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jade deluge shield",1,20000,300000,-9,0,0,8000,0,0,-3,0,0,0,"Warrior",3,99,5,5,0,0
"Archon casual coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Baji oak hair",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lobelia haktcha hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Djinn headress16",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Hwalot lobelia",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Olive sleek tie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Veiled Jingum Xie",20,50000,5000000,0,0,5,12500,0,5,0,0,0,0,"Warrior",1,99,0,0,80m280,80m280
"Multi butterfly wings",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
